Date,Ticker,Open Price,Close Price,High Price,Low Price,Volume Traded,Market Cap,PE Ratio,Dividend Yield,EPS,52 Week High,52 Week Low,Sector
07-08-2025,GII,215.65,215.96,216.13,215.51,12059110,2322856227.06,36.69,1.70,5.89,250.51,196.52,Financials
07-08-2025,IYT,189.84,191.67,191.88,186.26,19652909,1297245462.19,26.68,0.42,7.18,218.5,139.92,Communication Services
08-08-2025,KAS,120.10,120.14,123.55,116.03,2459018,617591217.27,10.21,2.34,11.77,126.15,106.92,Technology
08-08-2025,ABD,123.83,123.45,125.70,121.54,4040411,1433758692.21,15.23,1.89,8.11,127.15,120.98,Healthcare
08-08-2025,JCI,170.26,170.33,174.16,167.51,1691064,1567062126.97,11.63,2.19,14.65,202.69,158.41,Energy
08-08-2025,MBI,50.23,48.86,53.08,47.95,697550,543171738.32,35.91,0.83,1.36,57.65,45.93,Industrials
08-08-2025,BDE,112.82,112.81,113.41,112.37,18259671,847785823.77,20.29,0.40,5.56,117.32,91.38,Consumer Staples
08-08-2025,IOU,94.63,93.06,96.24,91.69,9783988,471762942.09,20.13,2.43,4.62,97.71,83.75,Materials
08-08-2025,KEL,196.89,196.77,201.25,196.62,2702180,2655707715.94,9.45,1.73,20.82,220.38,188.9,Real Estate
08-08-2025,HJH,41.13,39.87,43.67,37.33,16699332,478942017.9,10.69,1.42,3.73,47.45,30.7,Utilities
08-08-2025,GII,224.24,225.07,225.93,221.80,7570766,1450453252.42,17.24,2.70,13.06,236.32,195.81,Financials
08-08-2025,IYT,181.65,182.16,183.07,179.11,18155023,1865475411.91,39.07,0.95,4.66,213.13,134.8,Communication Services
09-08-2025,KAS,118.94,119.37,122.09,116.28,16482215,1477925709.2,25.54,0.65,4.67,120.56,90.72,Technology
09-08-2025,ABD,118.81,122.57,123.62,118.07,2017077,837831903.29,16.23,0.46,7.55,132.38,94.38,Healthcare
09-08-2025,JCI,176.66,173.54,179.04,173.40,4433390,1336145310.57,8.64,2.93,20.09,192.63,142.3,Energy
09-08-2025,MBI,50.71,49.49,53.28,49.20,2071429,505820256.25,29.03,1.95,1.7,56.91,46.52,Industrials
09-08-2025,BDE,113.38,113.64,114.58,112.12,2686393,1287596913.37,14.06,0.49,8.08,121.59,88.64,Consumer Staples
09-08-2025,IOU,94.98,96.23,96.74,91.47,12852473,526975044.14,27.82,0.20,3.46,113.55,83.72,Materials
09-08-2025,KEL,195.09,196.32,198.92,192.68,12155704,2774910764.6,17.27,1.23,11.37,204.17,188.47,Real Estate
09-08-2025,HJH,37.10,36.67,39.82,36.01,13321726,336062614.17,21.56,2.77,1.7,43.27,33.37,Utilities
09-08-2025,GII,224.40,224.48,224.89,220.68,11485939,3268015693.9,13.45,0.64,16.69,264.89,159.38,Financials
09-08-2025,IYT,191.57,187.53,192.07,186.73,18028214,1167417483.91,33.79,0.09,5.55,208.16,150.02,Communication Services
10-08-2025,KAS,118.34,117.57,120.07,114.65,1996063,666716055.4,9.79,1.10,12.01,138.73,82.3,Technology
10-08-2025,ABD,130.97,131.66,131.76,129.87,3633404,1606588442.8,39.34,1.78,3.35,152.73,122.44,Healthcare
10-08-2025,JCI,163.91,161.47,167.17,159.88,16129842,1864202992.85,10.47,2.04,15.42,185.69,129.18,Energy
10-08-2025,MBI,55.18,56.23,59.21,53.04,2388798,752331377.44,17.47,1.43,3.22,59.6,47.23,Industrials
10-08-2025,BDE,116.34,116.72,119.55,116.20,17101384,1148780158.71,12.57,1.40,9.29,117.89,85.21,Consumer Staples
10-08-2025,IOU,95.47,91.62,96.74,91.35,15453849,984064698.82,18.75,2.45,4.89,99.87,74.21,Materials
10-08-2025,KEL,198.51,195.25,200.84,195.16,6744292,2131867180.15,9.32,1.09,20.95,199.16,169.87,Real Estate
10-08-2025,HJH,42.55,41.50,44.08,39.71,9232085,278571672.52,33.89,1.87,1.22,49.38,31.96,Utilities
10-08-2025,GII,218.08,217.04,219.60,215.72,570456,2371313233.04,39.85,2.30,5.45,221.38,171.46,Financials
10-08-2025,IYT,195.51,197.84,200.30,192.44,15065271,2092027733.79,23.25,2.50,8.51,225.54,138.49,Communication Services
11-08-2025,KAS,126.83,127.42,129.71,123.37,12517081,1722104265.43,14.34,1.91,8.89,128.69,117.23,Technology
11-08-2025,ABD,129.33,129.03,130.29,124.52,2295534,1602523105.59,13.85,2.87,9.32,152.26,112.26,Healthcare
11-08-2025,JCI,167.91,168.23,170.73,167.07,6625892,2317725293.92,21.90,0.75,7.68,198.51,124.49,Energy
11-08-2025,MBI,43.48,45.09,45.76,41.89,17906896,254256925.42,37.22,0.53,1.21,53.21,36.07,Industrials
11-08-2025,BDE,120.08,122.01,124.16,116.40,14274937,1700828906.2,25.86,0.08,4.72,139.09,120.79,Consumer Staples
11-08-2025,IOU,90.96,90.55,91.29,88.39,8344427,650743921.13,17.89,1.55,5.06,107.75,76.97,Materials
11-08-2025,KEL,200.84,199.62,202.76,198.14,18284891,1816579966.68,31.82,0.49,6.27,217.59,177.66,Real Estate
11-08-2025,HJH,31.85,31.71,31.86,31.07,13232912,371626895.44,30.10,0.13,1.05,34.56,22.51,Utilities
11-08-2025,GII,221.32,220.83,224.01,218.68,12885543,1474931112.4,16.41,0.24,13.46,245.12,216.41,Financials
11-08-2025,IYT,186.08,186.27,187.72,182.87,16832539,1911044284.11,16.82,2.85,11.07,201.17,182.54,Communication Services
12-08-2025,KAS,126.80,123.41,127.07,123.22,11192529,1171414963.01,15.29,2.73,8.07,146.86,92.56,Technology
12-08-2025,ABD,118.40,117.95,119.33,114.07,4935994,756835358.35,35.58,1.32,3.32,140.36,86.1,Healthcare
12-08-2025,JCI,159.31,160.81,161.54,155.82,12485430,820755784.74,27.36,0.02,5.88,170.46,133.47,Energy
12-08-2025,MBI,47.87,50.53,50.73,44.23,19277139,385257559.92,36.16,1.99,1.4,56.59,44.47,Industrials
12-08-2025,BDE,110.38,110.82,111.97,107.29,592323,806868067.05,13.74,2.97,8.07,118.58,79.79,Consumer Staples
12-08-2025,IOU,104.63,104.29,108.01,100.54,16189982,995192924.45,22.31,0.66,4.67,112.63,83.43,Materials
12-08-2025,KEL,200.72,199.05,201.36,198.27,2050449,2119915066.78,22.62,1.09,8.8,226.92,179.15,Real Estate
12-08-2025,HJH,29.94,29.33,32.17,26.55,552646,407660514.57,13.75,2.91,2.13,31.68,22,Utilities
12-08-2025,GII,221.54,221.00,224.56,220.48,544318,2847363305.35,16.73,2.95,13.21,245.31,194.48,Financials
12-08-2025,IYT,185.01,184.42,185.87,182.79,7341267,1626286397.16,26.65,2.85,6.92,186.26,173.35,Communication Services
13-08-2025,KAS,128.12,127.47,131.19,126.51,6990621,927575228.74,17.22,0.71,7.4,149.14,98.15,Technology
13-08-2025,ABD,112.70,112.79,115.54,112.37,5348741,1018814573.7,15.01,2.81,7.51,116.17,107.15,Healthcare
13-08-2025,JCI,167.33,167.42,170.17,167.27,5389427,1969946088.74,31.30,2.82,5.35,170.77,159.05,Energy
13-08-2025,MBI,55.03,56.97,57.32,54.27,3117773,465754709.77,17.51,2.45,3.25,57.54,43.3,Industrials
13-08-2025,BDE,111.85,115.77,116.80,109.58,9054330,1094899720.5,34.79,2.34,3.33,115.77,86.83,Consumer Staples
13-08-2025,IOU,102.26,101.52,106.46,100.73,2693115,1378123777.61,36.96,1.95,2.75,119.79,82.23,Materials
13-08-2025,KEL,202.65,204.04,206.67,202.55,18232366,2332519216.73,26.08,1.74,7.82,226.48,193.84,Real Estate
13-08-2025,HJH,44.74,46.44,49.30,40.35,7514537,315438268.59,16.26,2.38,2.86,54.33,33.9,Utilities
13-08-2025,GII,214.86,215.54,217.65,213.93,2678235,1810546643.47,21.40,1.72,10.07,230.63,155.19,Financials
13-08-2025,IYT,196.26,195.69,198.82,194.75,5609627,2690033612.02,20.67,0.86,9.47,227,152.64,Communication Services
14-08-2025,KAS,132.02,133.70,136.23,127.66,14852533,1109759842.38,18.90,2.45,7.07,145.73,131.03,Technology
14-08-2025,ABD,119.48,120.26,121.73,118.49,14917217,1735473432.83,21.62,0.05,5.56,140.7,104.63,Healthcare
14-08-2025,JCI,167.14,167.57,171.65,164.99,7678811,1272176918.39,14.14,2.75,11.85,187.68,154.16,Energy
14-08-2025,MBI,52.03,53.34,54.85,51.83,15781409,628745213.46,26.98,0.48,1.98,63.47,41.61,Industrials
14-08-2025,BDE,121.75,119.79,122.28,119.45,9767649,737941093.93,27.26,2.11,4.39,141.35,103.02,Consumer Staples
14-08-2025,IOU,106.64,105.40,108.29,103.36,5579057,1034847354.35,32.53,0.56,3.24,112.78,99.08,Materials
14-08-2025,KEL,205.94,203.96,206.78,202.52,7625400,1708724260.67,29.55,2.49,6.9,212.12,171.33,Real Estate
14-08-2025,HJH,28.26,31.45,33.00,25.71,15877526,380930337.03,30.01,0.98,1.05,35.54,26.73,Utilities
14-08-2025,GII,223.73,222.62,225.16,221.42,14294291,2780964059.73,11.45,2.16,19.44,233.75,220.39,Financials
14-08-2025,IYT,195.87,194.61,198.55,192.00,12389754,1093010658.12,28.71,1.34,6.78,202.39,159.58,Communication Services
15-08-2025,KAS,130.79,133.55,134.51,130.75,15370077,1954907312.66,8.82,2.11,15.14,136.22,120.2,Technology
15-08-2025,ABD,123.92,124.75,126.94,121.45,3163685,1515004524.26,30.53,1.88,4.09,139.72,96.06,Healthcare
15-08-2025,JCI,163.24,161.33,165.97,158.39,8447304,1928505359.53,24.08,1.71,6.7,162.94,112.93,Energy
15-08-2025,MBI,57.83,62.07,62.14,56.47,4296353,638570416.69,24.45,1.89,2.54,62.69,47.79,Industrials
15-08-2025,BDE,127.75,129.12,129.97,124.16,15016927,1839595530.76,39.03,2.08,3.31,138.16,114.92,Consumer Staples
15-08-2025,IOU,98.70,100.97,102.47,94.49,14370286,1096060396.93,37.14,2.66,2.72,118.13,86.83,Materials
15-08-2025,KEL,207.63,204.14,211.58,203.56,15296837,2243555567.9,38.06,2.93,5.36,244.97,195.97,Real Estate
15-08-2025,HJH,30.68,31.17,34.19,28.77,2485085,296554740.73,27.70,1.06,1.13,32.73,30.55,Utilities
15-08-2025,GII,223.18,227.35,227.59,222.38,8092102,1635416077.48,9.34,2.27,24.34,240.99,213.71,Financials
15-08-2025,IYT,192.39,194.78,195.75,191.44,18213510,2088992432.48,31.16,0.06,6.25,206.47,181.15,Communication Services
16-08-2025,KAS,124.08,122.13,126.55,121.36,8334951,1258232878.25,26.85,2.04,4.55,130.68,89.15,Technology
16-08-2025,ABD,113.66,113.19,116.11,112.69,17354293,1278519723.77,19.08,2.22,5.93,129.04,80.36,Healthcare
16-08-2025,JCI,164.79,160.62,166.41,160.57,18452247,2094005408.31,25.78,0.54,6.23,187.93,138.13,Energy
16-08-2025,MBI,58.54,60.82,61.36,54.39,8293696,567382782.77,37.96,2.31,1.6,69.33,46.83,Industrials
16-08-2025,BDE,119.46,118.06,121.16,114.68,17788562,1763149193.41,35.59,1.31,3.32,140.49,90.91,Consumer Staples
16-08-2025,IOU,100.19,100.69,104.40,98.38,11081025,745864110.7,38.52,2.41,2.61,120.83,88.61,Materials
16-08-2025,KEL,194.53,193.42,195.02,192.49,5833738,2428165943.62,20.98,0.25,9.22,199.22,185.68,Real Estate
16-08-2025,HJH,29.65,29.16,29.93,29.06,13976026,168119087.96,26.09,0.79,1.12,29.74,22.45,Utilities
16-08-2025,GII,227.56,228.73,230.26,223.94,15894440,2693432009.07,11.59,2.48,19.74,256.18,171.55,Financials
16-08-2025,IYT,186.92,185.51,191.41,183.74,10890227,2545536048.95,17.49,1.68,10.61,198.5,135.42,Communication Services
17-08-2025,KAS,123.67,121.21,128.13,120.31,11715974,615519899.66,33.47,1.70,3.62,140.6,112.73,Technology
17-08-2025,ABD,118.93,119.02,120.88,117.29,11577651,1303681834.64,10.87,1.44,10.95,122.59,101.17,Healthcare
17-08-2025,JCI,170.70,174.77,175.25,169.24,19944850,1520937837.76,30.11,1.95,5.8,202.73,131.08,Energy
17-08-2025,MBI,48.65,51.49,52.43,44.90,13645723,746125747.03,12.81,1.30,4.02,56.64,46.86,Industrials
17-08-2025,BDE,128.35,126.93,131.98,126.71,17356106,933088633.86,38.85,0.08,3.27,142.16,102.81,Consumer Staples
17-08-2025,IOU,92.89,90.21,94.77,89.27,12706978,1142006721.57,18.04,1.95,5,94.72,86.6,Materials
17-08-2025,KEL,205.83,206.03,210.44,201.13,16506037,2858968129.77,12.61,0.87,16.34,230.75,201.91,Real Estate
17-08-2025,HJH,34.31,36.77,37.97,32.52,10068475,500652901.11,12.96,1.80,2.84,42.29,30.15,Utilities
17-08-2025,GII,218.23,219.81,222.94,213.74,1858474,1249048618.56,26.94,1.59,8.16,235.2,186.84,Financials
17-08-2025,IYT,189.65,190.27,191.53,189.24,18306813,1648311883.17,36.16,2.11,5.26,205.49,175.05,Communication Services
18-08-2025,KAS,120.44,118.11,121.05,116.41,6037533,1117159841.58,25.13,1.40,4.7,124.02,105.12,Technology
18-08-2025,ABD,121.50,120.31,125.57,116.83,16480819,1622219848.66,24.35,1.94,4.94,140.76,104.67,Healthcare
18-08-2025,JCI,161.03,159.25,161.94,156.65,3164638,1501661403.9,39.43,2.76,4.04,165.62,135.36,Energy
18-08-2025,MBI,46.15,48.24,49.69,46.01,1127866,491556315.04,18.15,2.45,2.66,49.69,33.77,Industrials
18-08-2025,BDE,119.55,121.27,121.79,118.01,12344633,1674538767.12,19.55,1.70,6.2,133.4,103.08,Consumer Staples
18-08-2025,IOU,93.60,95.18,96.06,91.52,1888522,1407313366.75,28.99,0.91,3.28,100.89,82.81,Materials
18-08-2025,KEL,209.30,207.66,209.59,207.29,13614572,1120047093.25,13.09,0.01,15.86,218.04,197.28,Real Estate
18-08-2025,HJH,33.54,30.73,38.03,29.09,7815155,226350358.88,12.33,0.05,2.49,32.57,25.2,Utilities
18-08-2025,GII,211.26,211.37,212.81,206.96,3170437,1133552729.77,26.54,0.16,7.96,236.73,158.53,Financials
18-08-2025,IYT,183.99,184.89,185.04,183.95,6295540,2006852240.11,23.95,2.84,7.72,220.02,171.95,Communication Services
19-08-2025,KAS,124.46,127.83,129.11,124.14,6564929,961610824.68,21.81,0.17,5.86,147,127.83,Technology
19-08-2025,ABD,111.85,111.97,112.75,107.29,3513296,1255410323.05,38.29,1.00,2.92,113.09,88.46,Healthcare
19-08-2025,JCI,178.18,177.91,178.73,174.96,8659296,920665165.25,30.53,0.89,5.83,185.03,163.68,Energy
19-08-2025,MBI,53.57,53.48,56.89,50.23,8409309,397438029.52,38.43,1.08,1.39,57.76,47.6,Industrials
19-08-2025,BDE,116.06,114.01,118.15,114.00,18806782,611773979.91,29.77,2.96,3.83,132.25,90.07,Consumer Staples
19-08-2025,IOU,105.94,106.79,109.54,102.21,6644937,1361639972.7,33.89,1.14,3.15,118.54,105.72,Materials
19-08-2025,KEL,203.78,203.33,207.04,200.83,6971251,1711383050.6,25.44,2.64,7.99,217.56,189.1,Real Estate
19-08-2025,HJH,28.96,25.41,30.58,24.69,6637523,343666471.65,33.95,2.20,0.75,27.44,23.63,Utilities
19-08-2025,GII,223.56,225.28,227.13,218.74,3844737,1618831773.24,10.00,0.58,22.53,256.82,171.21,Financials
19-08-2025,IYT,183.98,181.85,185.91,181.69,14710040,2610297106.54,32.45,2.76,5.6,210.95,172.76,Communication Services
20-08-2025,KAS,123.49,121.28,123.57,120.52,9620995,936199000.02,29.21,2.67,4.15,132.2,120.07,Technology
20-08-2025,ABD,115.47,116.30,119.30,115.21,16891931,894345099.47,8.83,0.03,13.17,126.77,93.04,Healthcare
20-08-2025,JCI,159.79,160.87,163.98,157.43,16676804,1426507446.77,33.32,2.08,4.83,193.04,114.22,Energy
20-08-2025,MBI,58.17,57.03,59.81,53.99,11087255,575684522.05,33.13,2.30,1.72,62.73,41.63,Industrials
20-08-2025,BDE,112.04,113.46,114.99,109.97,17893823,1352635553.7,32.26,0.76,3.52,120.27,106.65,Consumer Staples
20-08-2025,IOU,89.80,90.76,90.88,89.70,15202738,1104368260.17,17.65,1.43,5.14,95.3,80.78,Materials
20-08-2025,KEL,203.63,204.11,205.52,201.37,8195567,1405221769.77,34.13,1.46,5.98,228.6,202.07,Real Estate
20-08-2025,HJH,40.66,40.42,40.96,38.30,17575799,308130552.71,11.88,1.08,3.4,47.29,39.61,Utilities
20-08-2025,GII,227.09,230.79,232.06,224.87,17010385,2030880847.32,23.88,2.86,9.66,251.56,228.48,Financials
20-08-2025,IYT,180.91,177.10,180.92,176.45,16880144,1384211428.45,23.62,0.09,7.5,185.96,171.79,Communication Services
21-08-2025,KAS,128.74,129.77,131.54,125.37,7633298,1883094021.14,16.12,0.51,8.05,131.07,118.09,Technology
21-08-2025,ABD,126.47,127.58,129.96,124.78,1671918,1754967245.87,18.56,1.59,6.87,144.17,103.34,Healthcare
21-08-2025,JCI,161.20,162.25,165.58,158.33,13353408,941289754.54,18.78,0.09,8.64,170.36,126.56,Energy
21-08-2025,MBI,43.96,44.33,46.43,41.92,14002741,232684096.14,31.15,2.62,1.42,50.09,36.35,Industrials
21-08-2025,BDE,128.01,126.09,131.90,125.49,10105078,819637766.86,20.86,1.15,6.04,128.61,94.57,Consumer Staples
21-08-2025,IOU,104.66,105.63,107.26,103.47,10413860,573511586.45,39.84,1.03,2.65,105.63,78.17,Materials
21-08-2025,KEL,211.05,210.78,214.51,208.23,2719917,2381153364.02,35.20,1.45,5.99,221.32,160.19,Real Estate
21-08-2025,HJH,32.57,33.51,33.72,31.50,8274944,452048907.39,15.54,2.56,2.16,35.19,31.16,Utilities
21-08-2025,GII,229.35,230.06,232.43,228.14,15126147,2707309667.09,18.06,2.60,12.74,257.67,177.15,Financials
21-08-2025,IYT,182.43,184.20,184.40,180.10,5840176,1294889787.05,36.65,0.60,5.03,208.15,162.1,Communication Services
22-08-2025,KAS,124.08,123.67,124.24,123.08,13638198,1544235852.16,19.14,1.95,6.46,129.85,97.7,Technology
22-08-2025,ABD,117.30,117.07,117.61,115.02,3045220,1489026820.41,27.94,2.73,4.19,138.14,90.14,Healthcare
22-08-2025,JCI,177.09,172.56,179.36,172.20,7172716,887971269.82,17.72,0.17,9.74,181.19,169.11,Energy
22-08-2025,MBI,56.12,58.48,59.07,55.31,14867395,380183237.39,20.12,1.50,2.91,59.06,46.2,Industrials
22-08-2025,BDE,110.96,110.81,113.07,109.72,18844826,1317528808.01,25.06,2.83,4.42,111.92,100.84,Consumer Staples
22-08-2025,IOU,101.27,99.96,102.37,99.05,2070617,559222838.35,21.70,1.65,4.61,107.96,87.96,Materials
22-08-2025,KEL,196.63,196.79,201.24,194.68,17211399,1468383739.23,36.87,1.74,5.34,198.76,173.18,Real Estate
22-08-2025,HJH,27.88,24.73,29.59,23.04,17116720,245467491.79,25.44,1.29,0.97,25.47,20.28,Utilities
22-08-2025,GII,223.45,223.41,224.06,219.37,17218763,2610927820.43,37.59,1.23,5.94,241.28,180.96,Financials
22-08-2025,IYT,191.99,190.28,192.33,189.37,18842982,1172907619.09,21.98,2.70,8.66,207.41,161.74,Communication Services
23-08-2025,KAS,130.41,129.81,135.38,128.47,703301,1586520155.57,30.45,1.59,4.26,142.79,116.83,Technology
23-08-2025,ABD,130.79,129.92,131.08,127.24,14169959,953394571.81,28.93,1.79,4.49,148.11,114.33,Healthcare
23-08-2025,JCI,173.13,173.23,174.14,168.76,3025776,1691157872.65,27.23,1.81,6.36,183.62,121.26,Energy
23-08-2025,MBI,41.05,41.73,44.39,38.08,10758150,249894043.22,8.74,1.23,4.77,46.74,37.56,Industrials
23-08-2025,BDE,111.21,106.98,113.25,106.51,13054705,849421357.95,9.09,2.31,11.77,127.31,103.77,Consumer Staples
23-08-2025,IOU,91.12,89.74,93.47,88.38,5385252,1123673447.26,17.75,2.34,5.06,92.43,88.84,Materials
23-08-2025,KEL,207.53,207.32,211.81,205.52,13981705,2662792643.25,24.28,1.38,8.54,242.56,170,Real Estate
23-08-2025,HJH,45.43,43.46,50.27,42.38,8924548,379713142.03,35.46,0.64,1.23,43.89,41.72,Utilities
23-08-2025,GII,210.11,210.65,214.19,205.98,4873212,2873911903.31,39.59,2.42,5.32,238.03,176.95,Financials
23-08-2025,IYT,195.39,194.97,196.19,191.94,3449593,2875545934.67,15.61,2.50,12.49,218.37,171.57,Communication Services
24-08-2025,KAS,117.72,119.11,121.40,113.42,6141565,1484952842.45,34.28,2.70,3.47,126.26,115.54,Technology
24-08-2025,ABD,112.70,113.76,113.80,112.52,9691725,1433599377.89,35.36,2.53,3.22,129.69,94.42,Healthcare
24-08-2025,JCI,167.95,168.61,168.63,166.31,1271169,2399527715.54,20.31,1.70,8.3,185.47,160.18,Energy
24-08-2025,MBI,48.61,48.44,50.03,47.22,15945025,598517944.79,34.76,2.91,1.39,53.77,36.81,Industrials
24-08-2025,BDE,116.00,118.50,120.44,111.66,15376112,1539323615.85,10.24,0.89,11.57,122.06,114.94,Consumer Staples
24-08-2025,IOU,90.27,92.88,94.53,87.85,11981738,1267589520.03,8.73,1.31,10.64,103.1,88.24,Materials
24-08-2025,KEL,206.25,207.19,208.96,205.09,19001495,2383347838.7,9.98,1.22,20.76,225.84,147.1,Real Estate
24-08-2025,HJH,43.62,39.67,44.74,38.93,15335623,540245017.31,9.41,0.66,4.22,41.26,38.48,Utilities
24-08-2025,GII,216.44,214.77,221.19,212.23,15820582,1760931262.53,23.75,1.07,9.04,238.39,171.82,Financials
24-08-2025,IYT,183.22,180.06,184.61,180.03,10294646,1206055193.83,20.56,1.74,8.76,214.27,156.65,Communication Services
25-08-2025,KAS,124.24,124.52,127.52,123.51,14607575,1757863409.38,34.69,1.66,3.59,134.48,122.03,Technology
25-08-2025,ABD,126.27,122.18,130.44,121.76,8145157,882229661.07,26.61,0.81,4.59,136.84,109.96,Healthcare
25-08-2025,JCI,176.51,175.33,179.15,174.52,18350880,1383486178.15,20.45,1.33,8.57,210.4,166.56,Energy
25-08-2025,MBI,58.69,56.93,62.70,53.95,19592604,697872466.26,33.21,1.09,1.71,59.21,45.54,Industrials
25-08-2025,BDE,119.19,120.16,122.22,119.01,14688248,1178483138.24,26.77,2.55,4.49,139.39,111.75,Consumer Staples
25-08-2025,IOU,87.79,90.59,92.36,84.39,13432727,520030929.85,25.62,2.50,3.54,92.4,77,Materials
25-08-2025,KEL,210.33,209.89,211.02,208.51,10485504,1290429210.46,33.51,1.48,6.26,247.67,186.8,Real Estate
25-08-2025,HJH,43.84,43.68,46.25,43.66,8426004,548655636.44,14.27,2.14,3.06,45.43,31.45,Utilities
25-08-2025,GII,226.35,224.31,229.94,223.49,1313646,2074697400.82,27.51,1.05,8.15,264.69,213.09,Financials
25-08-2025,IYT,180.78,183.04,183.56,179.82,18811076,1842466864.31,10.00,0.27,18.3,205,181.21,Communication Services
26-08-2025,KAS,115.66,117.94,120.34,115.56,10199452,848042035.72,31.25,2.35,3.77,127.38,95.53,Technology
26-08-2025,ABD,131.20,131.97,134.18,129.80,2112876,1217958949.84,36.79,2.00,3.59,142.53,129.33,Healthcare
26-08-2025,JCI,170.05,165.67,170.61,165.25,4378042,1701901767.1,39.50,2.05,4.19,185.55,124.25,Energy
26-08-2025,MBI,50.40,52.34,55.17,48.31,886798,640515749.46,14.46,0.97,3.62,61.76,46.58,Industrials
26-08-2025,BDE,119.43,119.97,121.99,118.93,19324039,1095532569.15,21.28,2.14,5.64,129.57,93.58,Consumer Staples
26-08-2025,IOU,100.29,102.20,102.86,95.95,4813564,658664395.74,12.08,0.12,8.46,103.22,98.11,Materials
26-08-2025,KEL,200.16,198.24,204.80,198.04,4803365,1428693051.03,29.62,2.19,6.69,220.05,194.28,Real Estate
26-08-2025,HJH,43.94,42.47,44.85,39.01,7962709,362252142.06,31.82,0.33,1.33,45.44,33.98,Utilities
26-08-2025,GII,227.40,228.51,230.91,227.27,10182940,1412115653.77,14.88,2.19,15.36,253.65,201.09,Financials
26-08-2025,IYT,179.44,180.02,181.64,176.79,14023163,2539942292.84,34.72,2.83,5.18,214.22,131.41,Communication Services
27-08-2025,KAS,125.44,125.33,128.73,125.29,14025472,893609626.08,31.89,1.18,3.93,126.58,111.54,Technology
27-08-2025,ABD,115.47,112.35,116.07,111.37,617542,1573179598.78,18.81,2.57,5.97,121.34,83.14,Healthcare
27-08-2025,JCI,159.66,155.25,161.40,155.13,13890824,1944286549.66,39.32,0.20,3.95,159.91,136.62,Energy
27-08-2025,MBI,50.49,50.61,51.24,48.68,18630792,756108420.46,30.19,1.95,1.68,51.62,46.06,Industrials
27-08-2025,BDE,119.65,118.14,120.52,116.07,15907851,1445762752.73,8.30,1.31,14.23,140.59,88.61,Consumer Staples
27-08-2025,IOU,95.43,91.68,98.19,91.27,2045720,1242000927.29,13.15,2.09,6.97,103.6,73.34,Materials
27-08-2025,KEL,197.61,197.87,201.67,193.09,4884913,1622746607.94,20.67,1.73,9.57,231.51,150.38,Real Estate
27-08-2025,HJH,35.31,39.23,39.92,33.53,12552769,259004378.58,38.92,2.74,1.01,43.55,32.56,Utilities
27-08-2025,GII,211.47,209.70,211.76,208.90,5977890,2696892463.74,13.05,2.51,16.07,228.57,157.27,Financials
27-08-2025,IYT,190.17,190.06,194.09,189.16,16774945,1299462319.3,22.80,0.04,8.34,195.76,142.55,Communication Services
28-08-2025,KAS,127.27,130.18,131.42,122.77,9771538,1546171394.86,37.31,1.18,3.49,144.5,126.27,Technology
28-08-2025,ABD,111.74,110.29,112.24,109.40,15832588,1228159746.19,29.19,1.16,3.78,120.22,78.31,Healthcare
28-08-2025,JCI,161.08,160.75,165.71,160.32,6854478,1600613282.19,11.35,1.61,14.16,181.65,144.68,Energy
